,paper_id,all_content,only_nouns,keywords
435,1827,"['gossip', 'synteni', 'incomplet', 'gossip', 'synten', 'distanc', 'genom', 'synten', 'distanc', 'genom', 'given', 'minimum', 'number', 'fusion', 'fission', 'transloc', 'requir', 'transform', 'ignor', 'order', 'gene', 'chromosom', 'comput', 'distanc', 'hard', 'present', 'work', 'tight', 'connect', 'synten', 'distanc', 'incomplet', 'gossip', 'problem', 'novel', 'gener', 'classic', 'gossip', 'problem', 'problem', 'gossip', 'uniqu', 'piec', 'initi', 'inform', 'commun', 'phone', 'call', 'particip', 'exchang', 'inform', 'goal', 'minim', 'total', 'number', 'phone', 'call', 'necessari', 'inform', 'gossip', 'set', 'relev', 'gossip', 'desir', 'learn', 'applic', 'connect', 'synten', 'distanc', 'incomplet', 'gossip', 'deriv', 'sup', 'log', 'algorithm', 'exactli', 'comput', 'synten', 'distanc', 'genom', 'chromosom', 'algorithm', 'requir', 'sup', 'sup', 'log', 'time', 'distanc', 'improv', 'sup', 'sup', 'run', 'time', 'best', 'previou', 'exact', 'algorithm']","['gossip', 'synteni', 'incomplet', 'gossip', 'synten', 'distanc', 'genom', 'synten', 'distanc', 'genom', 'minimum', 'number', 'fusion', 'fission', 'transloc', 'transform', 'order', 'gene', 'chromosom', 'distanc', 'hard', 'present', 'work', 'tight', 'connect', 'synten', 'distanc', 'incomplet', 'gossip', 'problem', 'novel', 'gener', 'classic', 'gossip', 'problem', 'problem', 'gossip', 'uniqu', 'piec', 'initi', 'inform', 'commun', 'phone', 'particip', 'exchang', 'inform', 'goal', 'minim', 'total', 'number', 'phone', 'necessari', 'inform', 'gossip', 'relev', 'gossip', 'desir', 'applic', 'connect', 'synten', 'distanc', 'incomplet', 'gossip', 'deriv', 'sup', 'log', 'comput', 'synten', 'distanc', 'genom', 'chromosom', 'sup', 'sup', 'log', 'time', 'distanc', 'sup', 'sup', 'time', 'best', 'previou', 'exact', 'algorithm']","['time', 'gossip', 'problem', 'chromosom', 'genom', 'run', 'synten', 'np', 'incomplet', 'compar', 'genom', 'hard', 'distanc']"
436,1862,"['global', 'comparison', 'stage', 'growth', 'base', 'critic', 'success', 'factor', 'increas', 'global', 'busi', 'manag', 'intern', 'organ', 'face', 'complex', 'task', 'deal', 'differ', 'local', 'intern', 'need', 'studi', 'evalu', 'compar', 'level', 'matur', 'critic', 'success', 'factor', 'csf', 'select', 'geograph', 'region', 'norway', 'australia', 'new', 'zealand', 'north', 'america', 'europ', 'asia', 'pacif', 'india', 'result', 'signific', 'differ', 'manag', 'need', 'geograph', 'region', 'exist', 'manag', 'oper', 'region', 'balanc', 'multipl', 'critic', 'success', 'factor', 'achiev', 'optim', 'local', 'global', 'mix', 'busi', 'success']","['global', 'comparison', 'stage', 'growth', 'critic', 'success', 'factor', 'global', 'busi', 'manag', 'intern', 'organ', 'complex', 'task', 'differ', 'local', 'intern', 'need', 'compar', 'level', 'matur', 'critic', 'success', 'factor', 'geograph', 'region', 'new', 'zealand', 'north', 'europ', 'asia', 'pacif', 'india', 'result', 'signific', 'differ', 'manag', 'geograph', 'region', 'manag', 'oper', 'region', 'balanc', 'multipl', 'critic', 'success', 'factor', 'optim', 'local', 'global', 'mix', 'busi', 'success']","['manag', 'need', 'zealand', 'north', 'new', 'asia/pacif', 'intern', 'busi', 'global', 'optim', 'europ', 'america', 'australia', 'mix', 'critic', 'india', 'local', 'success', 'factor', 'matur', 'norway', 'global']"
437,1793,"['paradigm', 'viral', 'commun', 'iiw', 'institut', 'inform', 'manag', 'www', 'iiw', 'deal', 'commerci', 'applic', 'digit', 'technolog', 'internet', 'digit', 'print', 'studi', 'carri', 'institut', 'identifi', 'viral', 'messag', 'new', 'paradigm', 'commun', 'area', 'direct', 'market', 'wonder', 'mainli', 'usa', 'viral', 'messag', 'underli', 'certain', 'principl', 'prospect', 'custom', 'idea', 'offer', 'technolog', 'platform', 'provid', 'possibl', 'send', 'messag', 'major', 'person', 'emot', 'pecuniari', 'incent', 'particip', 'ideal', 'nich', 'need', 'market', 'vacua', 'fill', 'funni', 'idea', 'recipi', 'face', 'emot', 'pecuniari', 'incent', 'contact', 'major', 'recipi', 'induc', 'snowbal', 'effect', 'messag', 'spread', 'viral', 'custom', 'activ', 'ambassador', 'piec', 'inform', 'instanc', 'promot', 'product', 'compani', 'evid', 'long', 'last', 'histori', 'word', 'mouth', 'bundl', 'digit', 'technolog', 'empow', 'viral', 'commun', 'paradigm']","['paradigm', 'viral', 'commun', 'institut', 'inform', 'manag', 'www', 'iiw', 'commerci', 'applic', 'digit', 'technolog', 'digit', 'print', 'studi', 'institut', 'identifi', 'viral', 'messag', 'new', 'paradigm', 'commun', 'area', 'direct', 'market', 'wonder', 'usa', 'viral', 'messag', 'certain', 'principl', 'prospect', 'custom', 'idea', 'technolog', 'platform', 'possibl', 'send', 'messag', 'major', 'person', 'emot', 'pecuniari', 'incent', 'particip', 'need', 'market', 'vacua', 'funni', 'idea', 'recipi', 'emot', 'pecuniari', 'incent', 'major', 'recipi', 'snowbal', 'effect', 'messag', 'spread', 'custom', 'ambassador', 'piec', 'inform', 'instanc', 'product', 'compani', 'evid', 'last', 'histori', 'word', 'mouth', 'bundl', 'digit', 'technolog', 'viral', 'commun', 'paradigm']","['market', 'messag', 'paradigm', 'e', 'commerci', 'comput', 'applic', 'commun', 'viral', 'internet', 'busi', 'mail', 'viru', 'direct']"
438,1751,"['adapt', 'time', 'step', 'procedur', 'parabol', 'problem', 'blow', 'paper', 'introduc', 'analyz', 'fulli', 'discret', 'approxim', 'parabol', 'problem', 'nonlinear', 'boundari', 'condit', 'impli', 'solut', 'blow', 'finit', 'time', 'use', 'standard', 'linear', 'element', 'mass', 'lump', 'space', 'variabl', 'time', 'discret', 'write', 'problem', 'equival', 'form', 'obtain', 'introduc', 'appropri', 'time', 'scale', 'use', 'explicit', 'rung', 'kutta', 'method', 'equival', 'problem', 'order', 'motiv', 'procedur', 'present', 'case', 'simpl', 'ordinari', 'differenti', 'equat', 'blow', 'time', 'approxim', 'case', 'obtain', 'necessari', 'suffici', 'condit', 'blowup', 'numer', 'solut', 'prove', 'numer', 'blow', 'time', 'converg', 'continu', 'studi', 'explicit', 'euler', 'approxim', 'local', 'blow', 'point', 'numer', 'scheme']","['adapt', 'time', 'step', 'procedur', 'parabol', 'problem', 'blow', 'paper', 'introduc', 'discret', 'approxim', 'parabol', 'problem', 'boundari', 'condit', 'impli', 'solut', 'finit', 'time', 'standard', 'linear', 'element', 'mass', 'space', 'variabl', 'time', 'discret', 'problem', 'equival', 'form', 'appropri', 'time', 'use', 'explicit', 'rung', 'kutta', 'method', 'equival', 'problem', 'order', 'motiv', 'procedur', 'present', 'case', 'simpl', 'ordinari', 'differenti', 'equat', 'blow', 'time', 'approxim', 'case', 'necessari', 'suffici', 'condit', 'numer', 'solut', 'numer', 'blow', 'time', 'continu', 'studi', 'explicit', 'euler', 'approxim', 'local', 'blow', 'point', 'numer', 'scheme']","['parabol', 'kutta', 'procedur', 'adapt', 'step', 'fulli', 'euler', 'rung', 'boundari', 'method', 'standard', 'discret', 'nonlinear', 'time', 'element', 'problem', 'approxim', 'condit', 'explicit', 'linear']"
439,17,"['fault', 'diagnosi', 'fault', 'toler', 'control', 'linear', 'stochast', 'system', 'unknown', 'input', 'paper', 'present', 'integr', 'robust', 'fault', 'detect', 'isol', 'fdi', 'fault', 'toler', 'control', 'ftc', 'scheme', 'fault', 'actuat', 'sensor', 'linear', 'stochast', 'system', 'subject', 'unknown', 'input', 'disturb', 'usual', 'kind', 'work', 'assum', 'singl', 'fault', 'occur', 'time', 'fault', 'treat', 'random', 'bia', 'type', 'fdi', 'modul', 'construct', 'use', 'bank', 'robust', 'stage', 'kalman', 'filter', 'simultan', 'estim', 'state', 'fault', 'bia', 'gener', 'residu', 'set', 'decoupl', 'unknown', 'disturb', 'element', 'residu', 'set', 'evalu', 'use', 'hypothesi', 'statist', 'test', 'fault', 'declar', 'accord', 'prepar', 'decis', 'logic', 'ftc', 'modul', 'activ', 'base', 'fault', 'indic', 'addit', 'compens', 'signal', 'comput', 'use', 'fault', 'bia', 'estim', 'combin', 'nomin', 'control', 'law', 'compens', 'fault', 'effect', 'simul', 'result', 'simplifi', 'longitudin', 'flight', 'control', 'paramet', 'variat', 'process', 'measur', 'nois', 'demonstr', 'effect', 'approach', 'propos']","['fault', 'diagnosi', 'fault', 'toler', 'control', 'linear', 'stochast', 'system', 'unknown', 'input', 'paper', 'present', 'robust', 'fault', 'detect', 'isol', 'fdi', 'fault', 'toler', 'control', 'ftc', 'scheme', 'fault', 'actuat', 'sensor', 'stochast', 'system', 'unknown', 'input', 'disturb', 'usual', 'kind', 'work', 'singl', 'fault', 'time', 'fault', 'random', 'bia', 'type', 'fdi', 'modul', 'bank', 'robust', 'stage', 'kalman', 'estim', 'state', 'fault', 'bia', 'residu', 'set', 'unknown', 'disturb', 'element', 'residu', 'set', 'hypothesi', 'statist', 'test', 'fault', 'prepar', 'decis', 'logic', 'ftc', 'modul', 'fault', 'indic', 'addit', 'compens', 'signal', 'fault', 'bia', 'estim', 'nomin', 'control', 'law', 'fault', 'effect', 'simul', 'result', 'longitudin', 'flight', 'control', 'paramet', 'variat', 'process', 'measur', 'nois', 'effect', 'approach']","['flight', 'toler', 'system', 'estim', 'filter', 'longitudin', 'control', 'stage', 'discret', 'fault', 'time', 'detect', 'kalman', 'robust', 'isol', 'linear', 'state', 'stochast']"
440,1510,"['estim', 'gradient', 'solut', 'adjoint', 'diffus', 'equat', 'mont', 'carlo', 'method', 'case', 'isotrop', 'diffus', 'consid', 'represent', 'weight', 'concentr', 'trajectori', 'space', 'deriv', 'form', 'integr', 'weight', 'solut', 'correspond', 'boundari', 'valu', 'problem', 'direct', 'deriv', 'convect', 'veloc', 'convect', 'veloc', 'domain', 'boundari', 'degener', 'addit', 'condit', 'impos', 'represent', 'allow', 'construct', 'effici', 'random', 'walk', 'sphere', 'ball', 'algorithm', 'condit', 'violat', 'transit', 'model', 'diffus', 'trajectori', 'euler', 'scheme', 'realiz', 'direct', 'deriv', 'veloc', 'estim', 'depend', 'test', 'method', 'use', 'parallel', 'model', 'close', 'space', 'diffus', 'trajectori', 'succeed', 'justifi', 'method', 'statist', 'equival', 'transit', 'model', 'singl', 'trajectori', 'step', 'euler', 'scheme', 'use', 'suitabl', 'weight', 'weight', 'admit', 'direct', 'differenti', 'respect', 'initi', 'coordin', 'given', 'direct', 'result', 'weight', 'algorithm', 'calcul', 'concentr', 'deriv', 'especi', 'effici', 'initi', 'point', 'subdomain', 'coeffici', 'diffus', 'equat', 'constant']","['estim', 'gradient', 'solut', 'adjoint', 'diffus', 'equat', 'mont', 'carlo', 'method', 'case', 'isotrop', 'diffus', 'represent', 'concentr', 'trajectori', 'space', 'deriv', 'integr', 'weight', 'solut', 'boundari', 'valu', 'problem', 'direct', 'deriv', 'convect', 'veloc', 'convect', 'veloc', 'boundari', 'addit', 'condit', 'represent', 'construct', 'effici', 'random', 'walk', 'ball', 'algorithm', 'condit', 'transit', 'diffus', 'trajectori', 'scheme', 'direct', 'deriv', 'veloc', 'depend', 'method', 'parallel', 'diffus', 'trajectori', 'method', 'equival', 'transit', 'singl', 'trajectori', 'step', 'scheme', 'suitabl', 'weight', 'weight', 'admit', 'direct', 'differenti', 'respect', 'initi', 'coordin', 'direct', 'weight', 'algorithm', 'concentr', 'deriv', 'effici', 'initi', 'point', 'subdomain', 'coeffici', 'diffus', 'equat', 'constant']","['walk', 'diffus', 'algorithm', 'coordin', 'valu', 'veloc', 'estim', 'scheme', 'convect', 'close', 'direct', 'transit', 'test', 'trajectori', 'model', 'trajectori', 'euler', 'isotrop', 'boundari', 'equat', 'differenti', 'integr', 'space', 'weight', 'carlo', 'sphere', 'mont', 'equival', 'space', 'deriv', 'ball', 'concentr', 'statist', 'depend', 'method', 'problem', 'domain', 'adjoint', 'random', 'deriv', 'weight', 'gradient', 'initi', 'parallel', 'direct']"
441,1555,"['note', 'multi', 'index', 'polynomi', 'dickson', 'type', 'applic', 'quantum', 'optic', 'discuss', 'properti', 'new', 'famili', 'multi', 'index', 'luca', 'type', 'polynomi', 'encount', 'problem', 'intracav', 'photon', 'statist', 'develop', 'approach', 'base', 'integr', 'represent', 'method', 'class', 'polynomi', 'deriv', 'recent', 'introduc', 'multi', 'index', 'hermit', 'like', 'polynomi']","['note', 'multi', 'index', 'polynomi', 'type', 'applic', 'optic', 'properti', 'new', 'famili', 'multi', 'index', 'type', 'polynomi', 'problem', 'intracav', 'statist', 'approach', 'integr', 'represent', 'method', 'class', 'polynomi', 'multi', 'index', 'hermit', 'polynomi']","['function', 'quantum', 'type', 'photon', 'index', 'multi', 'intracav', 'gener', 'represent', 'statist', 'integr', 'optic', 'luca', 'polynomi']"
442,1887,"['doubli', 'invari', 'equilibria', 'linear', 'discret', 'time', 'game', 'notion', 'doubli', 'invari', 'equilibrium', 'introduc', 'concept', 'extend', 'control', 'robustli', 'control', 'invari', 'notion', 'context', 'person', 'dynam', 'game', 'player', 'tri', 'state', 'region', 'state', 'space', 'independ', 'action', 'rival', 'player', 'paper', 'give', 'exist', 'condit', 'criteria', 'algorithm', 'determin', 'equilibria', 'linear', 'dynam', 'game', 'discret', 'time', 'exampl', 'illustr', 'result', 'area', 'fault', 'toler', 'control', 'synthesi', 'second', 'applic', 'macroeconom']","['invari', 'equilibria', 'discret', 'time', 'game', 'notion', 'invari', 'equilibrium', 'concept', 'invari', 'notion', 'person', 'dynam', 'game', 'player', 'tri', 'state', 'region', 'state', 'space', 'action', 'player', 'paper', 'exist', 'condit', 'algorithm', 'determin', 'equilibria', 'dynam', 'game', 'discret', 'time', 'exampl', 'result', 'area', 'fault', 'toler', 'control', 'synthesi', 'second', 'applic', 'macroeconom']","['toler', 'equilibria', 'dynam', 'robustli', 'macroeconom', 'game', 'control', 'invari', 'person', 'doubli', 'space', 'control', 'discret', 'fault', 'condit', 'exist', 'time', 'synthesi', 'invari', 'linear', 'state']"
443,1534,"['gener', 'simul', 'approach', 'multi', 'axi', 'machin', 'model', 'methodolog', 'paper', 'present', 'new', 'methodolog', 'analyt', 'simul', 'multi', 'axi', 'machin', 'complex', 'sculptur', 'surfac', 'gener', 'approach', 'develop', 'repres', 'arbitrari', 'cut', 'edg', 'design', 'local', 'surfac', 'topolog', 'complex', 'sculptur', 'surfac', 'nurb', 'curv', 'use', 'repres', 'cut', 'edg', 'profil', 'approach', 'offer', 'advantag', 'repres', 'arbitrari', 'cut', 'edg', 'design', 'gener', 'way', 'provid', 'standard', 'techniqu', 'manipul', 'locat', 'orient', 'cut', 'edg', 'local', 'surfac', 'topolog', 'defin', 'surfac', 'gener', 'previou', 'tool', 'path', 'vicin', 'current', 'tool', 'posit', 'local', 'surfac', 'topolog', 'repres', 'use', 'comput', 'expens', 'cad', 'systemat', 'predict', 'techniqu', 'develop', 'determin', 'instantan', 'tool', 'interact', 'machin', 'methodolog', 'employ', 'determin', 'cut', 'edg', 'cut', 'segment', 'determin', 'intersect', 'nurb', 'curv', 'represent', 'cut', 'edg', 'defin', 'local', 'surfac', 'topolog', 'cut', 'segment', 'util', 'predict', 'instantan', 'chip', 'load', 'static', 'dynam', 'cut', 'forc', 'tool', 'deflect', 'paper', 'detail', 'model', 'methodolog', 'demonstr', 'capabl', 'simul', 'machin', 'complex', 'surfac']","['gener', 'simul', 'approach', 'multi', 'methodolog', 'paper', 'new', 'methodolog', 'multi', 'axi', 'complex', 'surfac', 'approach', 'arbitrari', 'edg', 'design', 'local', 'surfac', 'topolog', 'complex', 'surfac', 'nurb', 'repres', 'edg', 'profil', 'approach', 'advantag', 'arbitrari', 'edg', 'design', 'gener', 'way', 'standard', 'techniqu', 'locat', 'orient', 'edg', 'local', 'surfac', 'topolog', 'surfac', 'previou', 'tool', 'path', 'vicin', 'current', 'tool', 'posit', 'local', 'surfac', 'topolog', 'expens', 'cad', 'systemat', 'predict', 'techniqu', 'instantan', 'tool', 'interact', 'methodolog', 'determin', 'edg', 'cut', 'segment', 'intersect', 'nurb', 'represent', 'edg', 'local', 'surfac', 'topolog', 'cut', 'segment', 'util', 'instantan', 'chip', 'load', 'static', 'dynam', 'cut', 'forc', 'tool', 'deflect', 'paper', 'detail', 'methodolog', 'capabl', 'simul', 'complex', 'surfac']","['predict', 'specif', 'edg', 'complex', 'systemat', 'cut', 'model', 'gener', 'curv', 'profil', 'machin', 'nurb', 'topolog', 'surfac', 'surfac', 'path', 'multipl', 'sculptur', 'axi', 'tool']"
444,1791,"['pedagogi', 'line', 'learn', 'report', 'univers', 'highland', 'island', 'millennium', 'institut', 'authorit', 'sourc', 'concern', 'comput', 'aid', 'learn', 'resourc', 'base', 'learn', 'line', 'learn', 'teach', 'gener', 'agre', 'addit', 'subject', 'matter', 'expertis', 'technic', 'support', 'qualiti', 'learn', 'materi', 'learn', 'experi', 'student', 'critic', 'depend', 'applic', 'pedagog', 'sound', 'theori', 'learn', 'teach', 'principl', 'cours', 'design', 'univers', 'highland', 'island', 'project', 'uhimi', 'develop', 'line', 'learn', 'larg', 'scale', 'develop', 'accompani', 'comprehens', 'programm', 'staff', 'develop', 'major', 'emphasi', 'programm', 'concern', 'ensur', 'cours', 'develop', 'tutor', 'pedagog', 'awar', 'paper', 'review', 'meant', 'line', 'learn', 'uhimi', 'context', 'theori', 'learn', 'teach', 'principl', 'cours', 'design', 'inform', 'staff', 'develop', 'programm', 'iii', 'review', 'progress', 'date']","['pedagogi', 'line', 'report', 'univers', 'millennium', 'institut', 'authorit', 'sourc', 'comput', 'resourc', 'learn', 'line', 'addit', 'subject', 'matter', 'expertis', 'technic', 'support', 'qualiti', 'materi', 'experi', 'student', 'depend', 'applic', 'sound', 'theori', 'principl', 'cours', 'design', 'univers', 'island', 'project', 'uhimi', 'line', 'larg', 'scale', 'develop', 'comprehens', 'programm', 'staff', 'develop', 'major', 'emphasi', 'programm', 'cours', 'develop', 'tutor', 'awar', 'paper', 'meant', 'line', 'uhimi', 'context', 'theori', 'principl', 'cours', 'design', 'inform', 'staff', 'develop', 'programm', 'iii', 'review', 'progress', 'date']","['develop', 'educ', 'aid', 'educ', 'univers', 'technic', 'base', 'project', 'teach', 'onlin', 'highland', 'resourc', 'staff', 'internet', 'pedagogi', 'learn', 'support', 'cours', 'island', 'design', 'comput', 'distanc']"
445,1556,"['regular', 'incomplet', 'pal', 'type', 'interpol', 'problem', 'paper', 'regular', 'pal', 'type', 'interpol', 'problem', 'prove', 'literatur', 'interpol', 'zero', 'pair', 'sub', 'sup', 'alpha', 'alpha', 'sup', 'alpha', 'sup', 'sub', 'sup', 'alpha', 'alpha', 'sup', 'alpha', 'sup', 'alpha', 'studi', 'node', 'form', 'subset', 'set', 'zero']","['regular', 'incomplet', 'pal', 'type', 'interpol', 'problem', 'paper', 'regular', 'pal', 'type', 'interpol', 'problem', 'literatur', 'interpol', 'zero', 'sub', 'sup', 'alpha', 'alpha', 'sup', 'alpha', 'sup', 'sub', 'sup', 'alpha', 'alpha', 'sup', 'alpha', 'sup', 'alpha', 'node', 'form', 'set']","['type', 'problem', 'pal', 'interpol', 'zero']"
446,178,"['parallel', 'index', 'method', 'larg', 'scale', 'case', 'base', 'reason', 'case', 'base', 'reason', 'cbr', 'problem', 'solv', 'methodolog', 'commonli', 'seen', 'artifici', 'intellig', 'correctli', 'advantag', 'situat', 'method', 'case', 'suitabl', 'solut', 'new', 'problem', 'cbr', 'accur', 'retriev', 'similar', 'prior', 'case', 'get', 'good', 'perform', 'past', 'research', 'propos', 'use', 'technolog', 'handl', 'problem', 'perform', 'retriev', 'similar', 'case', 'greatli', 'influenc', 'number', 'case', 'paper', 'perform', 'issu', 'larg', 'scale', 'cbr', 'discuss', 'parallel', 'index', 'architectur', 'propos', 'effici', 'retriev', 'similar', 'case', 'larg', 'scale', 'cbr', 'algorithm', 'implement', 'propos', 'architectur', 'describ', 'experi', 'result', 'effici', 'propos', 'method']","['method', 'larg', 'scale', 'case', 'case', 'cbr', 'problem', 'methodolog', 'artifici', 'intellig', 'advantag', 'situat', 'method', 'case', 'suitabl', 'solut', 'new', 'problem', 'similar', 'prior', 'case', 'good', 'perform', 'research', 'use', 'technolog', 'problem', 'perform', 'similar', 'case', 'number', 'case', 'paper', 'perform', 'issu', 'larg', 'scale', 'cbr', 'parallel', 'index', 'architectur', 'similar', 'case', 'larg', 'scale', 'cbr', 'architectur', 'experi', 'result', 'method']","['intellig', 'base', 'index', 'retriev', 'scale', 'prior', 'bitwis', 'methodolog', 'reason', 'case', 'similar', 'perform', 'artifici', 'larg', 'method', 'problem', 'parallel', 'experi', 'solv']"
